hour,plug,value
363,5,4781.676999999965
363,6,3721.0920000000033
363,7,36656.59999999996
363,9,3838.8840000000205
363,11,33593.30200000015
364,1,101169.112
364,2,17950.25699999984
364,5,4808.937999999967
364,6,3745.5640000000008
364,7,37028.63900000003
364,9,4041.0400000000263
364,11,33941.21600000004
365,1,53656.04499999993
365,2,18205.235999999808
365,5,4843.4239999999545
365,6,3772.4279999999976
365,7,36927.46400000003
365,9,3750.2380000000276
365,11,33749.693000000145
366,1,23615.936999999994
366,2,48265.662000000055
366,5,130257.81399999984
366,6,101024.99399999998
366,7,36676.44100000005
366,9,2893.0770000000252
366,11,33679.45100000012
367,1,98175.62399999998
367,2,69787.82899999987
367,5,264316.1460000001
367,6,204568.46900000016
367,7,36812.33900000002
367,9,1806.6739999999995
367,11,33719.87899999997
368,1,30108.589999999956
368,2,70882.2979999998
368,5,240832.62299999956
368,6,188046.83200000046
368,7,36530.968
368,9,1731.6819999999989
368,11,33441.541000000136
369,1,48632.4359999999
369,2,69802.28299999982
369,5,247385.82599999986
369,6,192322.68700000024
369,7,36278.00600000009
369,9,1711.6199999999974
369,11,33273.20599999999
370,1,94945.88800000008
370,2,39433.820999999814
370,5,67778.50700000027
370,6,52577.35399999969
370,7,36168.41000000011
370,9,1763.154
370,11,33179.35599999998
371,1,6966.707000000004
371,2,68914.7209999997
371,5,6685.65300000001
371,6,5203.100000000004
371,7,35617.74899999999
371,9,1752.9439999999975
371,11,32642.944000000058
372,1,73985.96899999981
372,2,68361.94899999979
372,5,221715.41300000105
372,6,172303.38400000051
372,7,36760.30500000002
372,9,1818.1439999999966
372,11,33894.72800000008
373,1,78579.51799999979
373,2,68620.80399999987
373,5,238752.63299999945
373,6,185451.75300000035
373,7,36576.27000000001
373,9,1799.918999999996
373,11,33664.05800000004
374,2,27856.456999999766
374,5,43011.24000000027
374,6,33697.33599999994
374,7,35533.19400000002
374,9,1815.4799999999982
374,11,32568.82100000007
375,1,95554.99800000015
375,2,18202.15199999983
375,5,7038.292000000007
375,6,5495.612000000011
375,7,35318.598000000005
375,9,1807.2539999999972
375,11,32313.181999999986
376,1,55271.89499999991
376,2,69431.30599999988
376,3,7144.139
376,4,19885.57800000001
376,5,215453.64599999992
376,6,167870.1200000002
376,7,34911.38399999991
376,9,1750.0669999999957
376,11,32093.547
377,0,10896.15899999998
377,1,19092.30500000002
377,2,63653.24299999997
377,3,12465.948000000006
377,4,58323.74300000015
377,5,212500.62600000112
377,6,165549.7509999998
377,7,36362.298
377,8,42895.614
377,9,1737.921
377,11,33278.5250000001
378,0,6308.966000000002
378,1,98525.5430000002
378,2,67245.1229999998
378,3,7.0489999999999995
378,4,57848.71500000017
378,5,201484.28800000044
378,6,156571.3660000002
378,7,36288.717000000026
378,8,24797.327000000023
378,9,1778.189999999995
378,11,33176.933000000055
379,1,13847.734999999988
379,2,70335.31499999978
379,3,4.689
379,5,6897.135000000015
379,6,5372.638000000007
379,7,34657.292999999976
379,9,1683.5590000000007
379,11,31889.178000000018
380,1,78331.52999999994
380,2,53771.184000000285
380,3,8.376000000000001
380,5,6953.4480000000085
380,6,5391.334999999992
380,7,35691.05599999996
380,9,1694.9689999999973
380,11,32647.51600000008
381,1,94342.14500000015
381,2,17894.410999999833
381,3,5.537999999999999
381,5,6202.98399999995
381,6,4815.099999999996
381,7,36561.09699999998
381,9,1769.710999999997
381,11,33613.252000000095
382,1,36333.107999999855
382,2,14724.481999999893
382,3,9.824
382,5,3921.340999999977
382,6,3058.803
382,7,32415.545999999933
382,9,1763.8729999999985
382,11,29587.039000000063
383,1,35733.28099999994
383,2,17824.58799999982
383,3,11.653
383,5,4809.373999999954
383,6,3756.608000000001
383,7,35781.780000000006
383,9,1802.2849999999967
383,11,32824.684000000045
384,1,95480.53899999982
384,2,17718.51399999983
384,3,9.599
384,5,4763.1339999999545
384,6,3706.262
384,7,35977.849999999926
384,9,1762.9989999999973
384,11,32843.95200000005
385,1,12124.677999999987
385,2,17820.312999999835
385,3,16.177
385,5,4802.1819999999525
385,6,3738.7570000000073
385,7,35969.65799999993
385,9,1737.088999999998
385,11,32842.85199999998
386,1,63496.41599999976
386,2,17743.17199999981
386,3,14.330999999999998
386,5,4769.433999999944
386,6,3718.1690000000053
386,7,35836.12599999995
386,9,1708.526999999998
386,11,32840.779000000104
387,1,74691.87299999983
387,2,17867.37599999981
387,3,7.531
387,5,4779.015999999951
387,6,3714.663000000003
387,7,35880.36199999994
387,9,1725.822999999999
387,11,32962.526999999995
388,1,4031.5089999999996
388,2,17983.56299999982
388,3,9.883
388,5,4823.07899999994
388,6,3754.220999999997
388,7,35331.82999999994
388,9,1715.543999999999
388,11,32346.43300000012
389,1,99960.84599999996
389,2,17954.46499999984
389,3,6.094
389,5,4820.5859999999575
389,6,3750.502000000001
389,7,35842.35599999999
389,9,1748.397999999998
389,11,32762.175000000094
390,1,42753.694999999934
390,2,64939.78799999983
390,3,9.916999999999998
390,5,69328.91
390,6,54186.91599999997
390,7,36786.048000000024
390,9,1771.6459999999975
390,11,33725.222000000016
391,1,32053.87
391,2,74457.62799999982
391,3,9.342
391,5,232398.83500000092
391,6,180957.34399999873
391,7,36156.53999999991
391,9,1814.0560000000014
391,11,33186.654000000075
392,1,96661.84299999985
392,2,75479.63799999974
392,3,12.889999999999999
392,5,251007.43700000006
392,6,195053.9989999999
392,7,35262.32399999992
392,9,1747.276999999999
392,11,32329.27700000002
393,1,23365.858999999982
393,2,74813.18799999963
393,3,6.146999999999999
393,5,224444.31600000133
393,6,174628.26299999878
393,7,35881.63500000003
393,9,1705.917999999997
393,11,32961.114999999976
394,1,55347.36299999978
394,2,69862.16099999972
394,3,6.0809999999999995
394,5,212239.138000001
394,6,165284.62799999918
394,7,35833.28899999998
394,9,1737.9609999999973
394,11,32773.00499999999
395,1,94893.91299999961
395,2,58595.223999999864
395,3,5.510000000000001
395,5,159218.54000000024
395,6,123966.450000001
395,7,36123.179000000026
395,9,1706.2339999999986
395,11,33002.98200000005
396,1,4279.2210000000005
396,2,32446.247999999745
396,3,8.658000000000001
396,5,4778.223999999953
396,6,3714.3490000000043
396,7,35714.115000000034
396,9,1706.117999999998
396,11,32532.403000000086
397,1,75697.0099999998
397,2,16609.638999999846
397,3,13.629999999999999
397,5,4440.0819999999585
397,6,3459.2309999999993
397,7,35523.458999999966
397,9,1748.3299999999983
397,11,32553.09500000002
398,1,80083.34199999977
398,2,20123.77299999986
398,3,7.42
398,5,4812.895999999949
398,6,3753.753000000006
398,7,35752.17899999999
398,9,1735.9959999999974
398,11,32965.85200000005
399,2,72029.21899999987
399,3,36708.25099999999
399,5,4847.498999999957
399,6,3782.1360000000072
399,7,35330.18899999993
399,9,1719.906999999999
399,11,32340.670000000107
400,0,57452.732
400,1,93570.06399999995
400,2,71635.6919999999
400,3,36801.3
400,5,88893.15199999993
400,6,69597.7050000001
400,7,35878.620000000024
400,8,226333.26899999997
400,9,1663.2859999999982
400,11,32957.37800000003
401,0,8817.087999999996
401,1,60210.57799999988
401,2,71205.32499999987
401,3,51282.883000000016
401,4,37865.42099999993
401,5,235287.28200000105
401,6,184225.81799999886
401,7,35199.62599999993
401,8,34706.08900000001
401,9,1725.6659999999986
401,11,32353.742000000064
402,0,11475.12299999998
402,1,12862.541999999998
402,2,68432.46199999968
402,3,266627.4589999997
402,4,50526.05500000005
402,5,186859.9210000004
402,6,145867.64699999974
402,7,34179.58099999988
402,8,45118.815999999875
402,9,1760.0039999999992
402,11,31303.61400000002
403,0,2066.9739999999993
403,1,100967.8780000003
403,2,70897.5369999998
403,3,33517.467000000004
403,4,10417.147999999996
403,5,4925.549999999954
403,6,3822.833
403,7,35425.26499999998
403,8,8179.454
403,9,1881.4409999999968
403,11,32587.60300000001
404,1,69830.06499999992
404,2,70628.12199999984
404,4,3482.984999999999
404,5,4803.576999999955
404,6,3735.7770000000023
404,7,36490.75800000007
404,9,4540.68400000003
404,11,33414.60100000002
405,1,3197.624
405,2,70628.85499999984
405,5,4781.169999999952
405,6,3716.954999999998
405,7,36059.84999999999
405,9,3555.944000000026
405,11,32947.59599999999
406,1,101701.64999999969
406,2,68916.79399999988
406,5,4841.608999999951
406,6,3760.4580000000037
406,7,36289.32600000004
406,9,3395.6730000000275
406,11,33297.26300000003
407,1,45813.440999999955
407,2,33257.76399999986
407,5,4831.091999999958
407,6,3758.258000000002
407,7,36174.51400000002
407,9,3371.035000000032
407,11,33164.86600000004
408,1,26841.54599999996
408,2,18082.96699999979
408,5,4818.237999999953
408,6,3724.721000000006
408,7,35632.37099999999
408,9,3324.3390000000204
408,11,32815.87800000001
409,1,93887.63500000015
409,2,17284.00199999984
409,5,4676.306999999954
409,6,3624.1759999999977
409,7,34663.965
409,9,3211.4960000000224
409,11,31856.52400000005
410,1,18487.557000000015
410,2,17848.304999999844
410,5,4824.5229999999565
410,6,3745.6400000000053
410,7,35919.016999999985
410,9,3324.886000000024
410,11,32976.46099999998
411,1,56819.63899999983
411,2,17873.09799999985
411,5,4820.2589999999445
411,6,3756.728
411,7,35889.845999999976
411,9,3264.36500000002
411,11,32915.688000000024
412,1,83938.41699999972
412,2,18146.274999999838
412,5,4863.145999999948
412,6,3770.9580000000105
412,7,35736.07199999997
412,9,3303.8300000000277
412,11,32746.193000000105
413,2,22963.33299999991
413,5,4894.8489999999565
413,6,3820.0759999999996
413,7,35856.62599999993
413,9,1919.0389999999993
413,11,32806.52600000002
414,1,84906.36699999984
414,2,71576.52600000001
414,5,203540.27800000098
414,6,158276.14899999974
414,7,35656.34400000001
414,9,1783.5299999999995
414,11,32550.45900000006
415,1,57417.86999999994
415,2,72484.66599999965
415,5,259645.94000000053
415,6,201133.7920000001
415,7,36084.59200000002
415,9,1797.750999999999
415,11,33017.28300000007
416,1,13210.558000000003
416,2,27990.822999999724
416,5,49643.17600000047
416,6,38469.034999999625
416,7,35733.34599999999
416,9,1735.0559999999982
416,11,32755.788000000008
417,1,98782.692
417,2,18412.599999999824
417,5,160241.70200000008
417,6,123929.99599999998
417,7,35349.93299999991
417,9,1747.7969999999964
417,11,32468.83400000002
418,1,31494.555999999917
418,2,17363.462999999872
418,5,229884.68000000037
418,6,179069.9689999999
418,7,34582.041
418,9,1782.0709999999988
418,11,31700.758000000013
419,1,43795.63999999988
419,2,18483.362999999856
419,5,249864.09900000048
419,6,195057.68700000035
419,7,35343.113000000005
419,9,1804.7619999999997
419,11,32484.395999999997
420,1,94502.42499999954
420,2,18529.060999999878
420,5,245916.81100000127
420,6,191008.8940000004
420,7,34856.205999999984
420,9,1707.9369999999985
420,11,31955.53600000002
421,1,5655.073000000001
421,2,17917.876999999815
421,5,242896.28700000033
421,6,188939.13299999942
421,7,34333.69699999986
421,9,1745.7080000000005
421,11,31604.69299999999
422,1,71656.09299999976
422,2,43453.93900000001
422,5,243403.77600000042
422,6,190124.42899999974
422,7,35914.809
422,9,1847.3789999999976
422,11,32828.353000000025
423,1,73088.03300000018
423,2,70886.9139999998
423,5,259916.23599999992
423,6,200733.5149999995
423,7,35686.80000000007
423,9,1696.6679999999978
423,11,32859.06600000001
424,2,67813.54199999983
424,5,84356.84800000039
424,6,65604.76499999968
424,7,35525.58799999997
424,9,1697.6139999999996
424,11,32548.056000000044
425,1,97248.71200000001
425,2,68823.35199999982
425,4,48705.08000000003
425,5,6985.719000000016
425,6,5440.214000000002
425,7,34626.49599999996
425,9,1745.8389999999997
425,11,31659.79600000001
426,0,12018.733
426,1,45329.5469999999
426,2,59722.54899999994
426,4,54882.78800000018
426,5,6239.724000000007
426,6,4856.147999999989
426,7,33420.43899999988
426,8,47324.97800000002
426,9,1757.4559999999983
426,11,30507.76800000002
427,0,7459.769999999989
427,1,28289.790000000023
427,2,46798.13200000002
427,4,43777.11700000006
427,5,5023.918999999985
427,6,3917.296999999981
427,7,31204.3999999998
427,8,29508.659999999923
427,9,1764.7969999999966
427,11,28686.11600000019
428,1,96676.06499999964
428,2,47850.9320000002
428,5,5489.575000000001
428,6,4282.004999999982
428,7,31577.794999999933
428,9,1786.1380000000001
428,11,28971.665999999943
429,1,15941.117999999982
429,2,18150.839999999833
429,5,7117.669000000002
429,6,5503.853000000006
429,7,35652.04999999994
429,9,1680.6489999999974
429,11,32797.92400000006
430,1,61462.8699999997
430,2,17824.565999999842
430,5,6987.17600000002
430,6,5425.459000000002
430,7,36118.769000000015
430,9,1692.9299999999969
430,11,33146.99100000003
431,1,94469.17399999977
431,2,17650.586999999807
431,5,6935.286000000022
431,6,5426.636000000006
431,7,36616.39000000001
431,9,1699.724999999997
431,11,33543.651000000056
432,1,3590.736999999999
432,2,17644.053999999825
432,5,6960.160000000031
432,6,5418.223000000014
432,7,35815.27799999996
432,9,1773.8409999999985
432,11,32787.587000000036
433,1,74392.66199999976
433,2,17693.059999999787
433,5,6946.533000000004
433,6,5417.903999999999
433,7,35817.620999999956
433,9,1738.4979999999996
433,11,32882.34699999998
434,1,63660.10999999988
434,2,17705.925999999814
434,5,6924.990000000012
434,6,5396.564000000008
434,7,36079.771
434,9,1705.5239999999994
434,11,33106.89900000006
435,1,8205.508999999993
435,2,17676.388999999795
435,5,6931.655000000004
435,6,5400.650999999999
435,7,35726.76800000001
435,9,1803.075999999994
435,11,32795.34600000007
436,1,99250.21000000018
436,2,17772.50999999982
436,5,6966.83900000001
436,6,5408.537000000004
436,7,36062.70599999992
436,9,1744.7689999999961
436,11,33085.60799999995
437,1,26580.591999999982
437,2,33996.57599999999
437,5,129270.20799999985
437,6,101013.46500000008
437,7,35803.113999999994
437,9,1722.3819999999998
437,11,32839.1830000001
438,1,49495.893999999804
438,2,73166.74399999977
438,5,244920.7370000007
438,6,190720.5579999985
438,7,35814.09099999993
438,9,1756.4419999999968
438,11,32803.22100000003
439,1,82686.00799999991
439,2,58725.5840000003
439,5,248338.11700000014
439,6,192327.6899999999
439,7,35950.215999999986
439,9,1733.4579999999985
439,11,32921.06100000004
440,2,18026.58899999979
440,5,238048.54600000134
440,6,185241.87899999955
440,7,34722.74299999994
440,9,1723.4430000000011
440,11,31886.505999999965
441,1,88604.75199999985
441,2,32513.695999999996
441,5,230328.98400000075
441,6,178307.64599999966
441,7,35071.69700000003
441,9,1631.4289999999976
441,11,32145.277000000096
442,1,47905.90599999996
442,2,69796.16699999983
442,5,256335.77600000048
442,6,200077.66600000017
442,7,35706.16600000002
442,9,1715.09
442,11,32586.91900000001
443,1,26906.611999999972
443,2,71583.7049999999
443,5,237309.5430000001
443,6,185802.00799999977
443,7,35545.264000000054
443,9,1711.2009999999973
443,11,32600.28100000005
444,1,96303.99799999988
444,2,70152.4469999998
444,5,265350.057
444,6,206762.40300000017
444,7,36017.816000000006
444,9,1761.1479999999972
444,11,33029.963000000054
445,1,12305.481000000005
445,2,68761.421
445,5,234657.76700000087
445,6,183289.78699999957
445,7,35467.59999999999
445,9,1748.5329999999992
445,11,32480.584000000068
446,1,66318.2809999998
446,2,71034.89999999989
446,5,224942.64600000015
446,6,174335.29899999994
446,7,36194.89099999993
446,9,1686.9459999999974
446,11,33160.64400000002
447,1,68763.05799999982
447,2,71492.17799999983
447,5,146695.32599999954
447,6,114256.5260000011
447,7,35947.607999999986
447,9,1735.5870000000011
447,11,32831.53400000005
448,1,2588.944000000001
448,2,70630.26299999989
448,5,6778.952000000007
448,6,5269.010000000007
448,7,35578.46699999996
448,9,1731.0409999999972
448,11,32629.237999999972
449,1,100669.07499999985
449,2,71039.63799999992
449,5,102011.53299999991
449,6,79042.30700000003
449,7,35030.169999999925
449,9,1736.1249999999968
449,11,32000.507999999965
450,1,60371.50399999994
450,2,50232.75300000001
450,5,189818.915
450,6,147867.2580000001
450,7,94416.07700000035
450,9,1747.580999999999
450,11,85974.34099999985
451,1,46533.19999999994
451,2,60208.257999999936
451,5,223250.10999999952
451,6,173203.2900000002
451,7,33516.18999999992
451,9,1713.7949999999985
451,11,30704.201999999976
452,1,62270.64099999975
452,2,69626.81899999955
452,5,246479.311
452,6,190314.9629999995
452,7,36073.42300000001
452,9,1676.4449999999972
452,11,33033.21000000003
453,1,28923.97899999998
453,2,58548.89700000024
453,5,23219.94999999971
453,6,17982.882
453,7,35717.19600000008
453,9,1696.1299999999987
453,11,32880.021000000044
454,1,78974.09399999963
454,2,18016.644999999833
454,5,4801.070999999958
454,6,3724.0209999999993
454,7,35734.25000000001
454,9,1774.793999999999
454,11,32703.37900000003
455,1,8459.791999999994
455,2,17774.872999999843
455,5,4782.959999999952
455,6,3721.1179999999968
455,7,36106.20400000001
455,9,1803.3899999999996
455,11,32991.30600000014
456,1,100021.803
456,2,17500.99999999981
456,5,4687.6899999999605
456,6,3643.885000000009
456,7,36296.83000000003
456,9,1745.3169999999977
456,11,33362.763999999996
457,2,17335.20499999982
457,5,4628.760999999964
457,6,3586.291999999999
457,7,35188.31199999998
457,9,1762.750999999998
457,11,32252.51900000005
458,1,88235.68500000004
458,2,17602.08999999982
458,5,4731.397999999963
458,6,3674.9630000000107
458,7,36371.52300000003
458,9,1765.1339999999987
458,11,33285.23500000003
459,1,19968.243000000017
459,2,17726.54099999982
459,5,4762.463999999959
459,6,3709.647000000006
459,7,35982.95099999998
459,9,1731.0919999999983
459,11,33039.316000000086
460,1,67734.73199999976
460,2,17887.88699999981
460,5,4787.761999999954
460,6,3713.5920000000083
460,7,35975.218999999954
460,9,1744.6319999999987
460,11,32906.8420000001
461,1,40107.74500000001
461,2,18078.866999999806
461,5,4847.742999999955
461,6,3760.089000000004
461,7,36104.57200000001
461,9,1752.1419999999966
461,11,33107.93000000008
462,1,47948.71499999995
462,2,69580.35699999989
462,5,245039.8480000002
462,6,190462.0369999998
462,7,36201.387999999984
462,9,1796.0599999999968
462,11,33035.82600000008
463,1,60994.05799999962
463,2,55175.87300000031
463,5,229158.7849999993
463,6,178700.59700000053
463,7,36452.85500000003
463,9,1706.2379999999982
463,11,33379.96799999998
464,1,25394.635999999977
464,2,17970.749999999825
464,5,239696.68399999986
464,6,186260.40599999938
464,7,35708.73600000001
464,9,1665.7769999999966
464,11,32683.28700000004
465,1,81985.60299999965
465,2,18192.301999999843
465,5,245478.63200000091
465,6,189803.08099999928
465,7,36193.40900000005
465,9,1712.5649999999987
465,11,33081.89900000006
466,1,3002.5020000000004
466,2,18231.647999999845
466,5,138553.5660000003
466,6,107877.02900000101
466,7,35934.448
466,9,1761.0689999999968
466,11,32947.082
467,1,102155.03000000003
467,2,18830.714999999826
467,5,6981.934000000004
467,6,5425.611000000002
467,7,36224.813000000046
467,9,1759.6839999999993
467,11,33259.00899999999
468,1,4222.534999999999
468,2,65356.57700000014
468,5,174023.8570000006
468,6,135263.50000000012
468,7,35972.62599999993
468,9,1838.0740000000003
468,11,32977.24099999999
469,1,55191.51999999979
469,2,10293.799999999983
469,5,139467.15399999978
469,6,108942.66400000006
469,7,24650.520000000048
469,9,1172.072999999999
469,11,22645.88699999999
497,2,63611.115999999914
497,5,18190.43299999999
497,6,14128.993
498,2,70997.53499999992
498,5,177477.3590000002
498,6,137884.4109999997
499,2,67348.5019999998
499,5,6845.843000000016
499,6,5310.253000000003
500,2,69595.27399999976
500,5,7059.5460000000085
500,6,5471.519000000003
501,2,56411.86599999997
501,5,7079.969000000009
501,6,5480.370000000016
502,2,17585.058999999805
502,5,6941.743000000003
502,6,5421.522000000008
502,7,8381.465999999993
502,9,408.42499999999995
502,11,7627.745
503,1,62194.28999999969
503,2,17690.441999999806
503,5,7023.621000000009
503,6,5444.816000000018
503,7,36352.01399999997
503,9,1741.7149999999974
503,11,33253.475999999995
504,1,95256.77100000012
504,2,17583.177999999818
504,5,6888.02300000001
504,6,5374.717
504,7,36209.88300000003
504,9,1683.2219999999963
504,11,33222.288000000015
505,1,21010.010000000028
505,2,17344.261999999813
505,5,6825.510999999998
505,6,5285.087999999997
505,7,35127.70000000005
505,9,1616.889
505,11,32325.116000000064
506,1,82663.0789999999
506,2,17635.4219999998
506,5,6942.03800000001
506,6,5398.281999999994
506,7,36259.91
506,9,1713.5910000000001
506,11,33047.848000000035
507,1,67065.77999999975
507,2,17638.646999999855
507,5,6938.170000000009
507,6,5410.229000000006
507,7,36473.217
507,9,1688.755999999998
507,11,33348.85800000007
508,1,33969.996999999945
508,2,17748.960999999836
508,5,6961.698000000001
508,6,5399.440000000017
508,7,36125.198999999986
508,9,1644.5599999999972
508,11,33091.66900000004
509,1,96989.45299999972
509,2,17861.492999999835
509,5,7012.287000000012
509,6,5476.13600000001
509,7,36509.12000000001
509,9,1663.944999999998
509,11,33353.30600000004
510,1,8625.205999999996
510,2,43829.63800000005
510,5,6906.826000000008
510,6,5369.374000000004
510,7,36331.531999999985
510,9,1768.8639999999948
510,11,33250.18100000005
511,1,94028.79400000002
511,2,69007.34799999978
511,5,86125.63200000007
511,6,67384.07499999995
511,7,36802.88200000003
511,9,1744.7489999999991
511,11,33768.68000000004
512,1,74542.82999999989
512,2,57630.31500000024
512,5,222556.7090000005
512,6,173573.2509999999
512,7,36832.14000000001
512,9,1690.628000000001
512,11,33759.95200000006
513,1,31412.73200000004
513,2,46389.769000000604
513,5,21032.80499999949
513,6,16291.421999999797
513,7,35980.56099999992
513,9,1651.5679999999984
513,11,32890.42100000007
514,1,103052.53399999993
514,2,49303.69399999993
514,5,6821.097000000007
514,6,5320.493000000002
514,7,36133.68200000005
514,9,1705.4009999999976
514,11,33066.163000000015
515,1,99121.56900000027
515,2,61830.94799999979
515,5,6970.570000000013
515,6,5433.398000000006
515,7,36195.33700000001
515,9,2612.808999999999
515,11,33177.847000000125
516,1,96357.35600000009
516,2,43172.98300000061
516,5,6904.325000000014
516,6,5367.801000000013
516,7,35708.929000000004
516,9,20426.848999999944
516,11,32823.112000000045
517,1,83236.20399999974
517,2,17676.551999999807
517,5,6935.314999999999
517,6,5399.206
517,7,36583.201000000015
517,9,16049.071000000144
517,11,33440.79400000004
518,1,400.4749999999999
518,2,41748.15299999997
518,5,6952.2590000000155
518,6,5417.301000000002
518,7,35590.780999999966
518,9,5067.5900000000365
518,11,32593.850999999995
519,1,104860.57700000018
519,2,69060.86899999989
519,5,6607.11200000001
519,6,5134.428
519,7,34181.46399999995
519,9,3540.525000000027
519,11,31359.61999999998
520,1,62127.6509999999
520,2,71179.39899999979
520,5,6744.733000000024
520,6,5246.248999999996
520,7,34651.563999999926
520,9,3445.7760000000285
520,11,31855.906999999992
521,1,38083.2479999999
521,2,33726.21299999991
521,5,5195.971999999948
521,6,4053.139000000002
521,7,34924.530000000006
521,9,3343.9080000000217
521,11,31907.426999999956
522,1,97738.07699999995
522,2,35911.42500000008
522,5,197870.50699999955
522,6,153843.28399999987
522,7,33621.33099999986
522,9,3391.4090000000338
522,11,30795.65899999994
523,1,63016.19599999982
523,2,66469.00499999974
523,5,220404.83400000047
523,6,170601.5519999997
523,7,34461.14299999995
523,9,3296.225000000028
523,11,31678.327000000052
524,1,41791.28599999985
524,2,18336.656999999832
524,5,18628.476000000177
524,6,14535.25300000033
524,7,36156.411000000044
524,9,3236.0250000000224
524,11,33090.62300000003
525,1,96212.27799999947
525,2,17653.96899999986
525,4,13405.594
525,5,4766.11999999996
525,6,3705.6769999999988
525,7,36585.906000000046
525,9,3351.347000000026
525,11,33575.961000000054
526,1,11327.867999999986
526,2,17704.025999999827
526,5,4751.072999999968
526,6,3704.7920000000026
526,7,35767.89700000002
526,9,3281.3340000000294
526,11,32761.608000000077
527,1,100945.98500000025
527,2,17680.25599999983
527,5,4747.015999999958
527,6,3690.6070000000036
527,7,35606.94400000001
527,9,3196.9860000000226
527,11,32614.12300000011
528,1,16838.144999999993
528,2,17625.165999999823
528,5,4728.0219999999645
528,6,3674.6160000000004
528,7,22203.33200000001
528,9,1928.9329999999982
528,11,20367.592000000037
529,1,51260.56099999978
529,2,17617.650999999805
529,5,4739.545999999957
529,6,3684.844000000002
529,7,36567.79799999992
529,9,3170.9070000000293
529,11,33397.21600000006
530,1,96600.22999999965
530,2,17641.89199999982
530,5,4733.934999999962
530,6,3676.7879999999973
530,7,36340.47700000003
530,9,3076.9410000000225
530,11,33330.549000000035
531,1,3709.7389999999987
531,2,17579.441999999846
531,5,4700.182999999952
531,6,3661.590000000003
531,7,36071.905
531,9,3064.084000000022
531,11,33060.137000000075
532,1,98162.16999999997
532,2,17880.35599999985
532,5,4773.072999999967
532,6,3715.581999999998
532,7,36517.719000000005
532,9,3123.5580000000236
532,11,33419.37700000006
533,1,42782.76999999995
533,2,18256.879999999845
533,5,4791.501999999958
533,6,3719.4959999999996
533,7,36344.22999999996
533,9,3077.800000000027
533,11,33149.283
534,1,54086.82599999978
534,2,72843.99299999993
534,5,151663.0079999999
534,6,118275.79800000016
534,7,35972.090999999964
534,9,3126.0460000000317
534,11,33027.354000000094
535,1,85472.96000000006
535,2,73415.19000000003
535,5,247338.02300000095
535,6,192753.4929999988
535,7,36211.99600000011
535,9,2522.0800000000127
535,11,33252.48600000004
536,1,3828.163000000001
536,2,71956.19799999976
536,5,239517.17900000018
536,6,187078.92999999985
536,7,36304.337999999996
536,9,1745.1679999999972
536,11,33214.6130000001
537,1,102741.90299999992
537,2,69748.76199999987
537,5,245001.00300000032
537,6,190028.21200000012
537,7,36505.464000000065
537,9,1749.072999999997
537,11,33482.145000000026
538,1,35432.61400000008
538,2,68868.65499999987
538,5,225384.90700000114
538,6,175587.27399999907
538,7,36488.31100000001
538,9,1709.949999999997
538,11,33393.94400000006
539,1,57213.14299999979
539,2,70461.49499999978
539,5,119707.27200000019
539,6,93835.2470000016
539,7,36166.62199999999
539,9,1639.3690000000008
539,11,33167.60800000006
540,1,84013.13399999947
540,2,71818.46499999987
540,5,81300.35999999996
540,6,63151.819
540,7,36599.435000000034
540,9,1721.3729999999982
540,11,33628.187000000005
541,1,2754.2799999999997
541,2,69927.27899999978
541,5,241588.723000001
541,6,188130.9459999997
541,7,36423.86400000003
541,9,1681.707999999999
541,11,33410.52000000003
542,1,102142.89899999993
542,2,70209.75799999975
542,5,235214.89100000035
542,6,182848.68599999967
542,7,36098.518999999935
542,9,1685.261999999998
542,11,33125.762000000046
543,1,35143.531000000046
543,2,69227.57599999981
543,5,260770.32199999996
543,6,202794.9579999999
543,7,36049.895000000055
543,9,1684.5499999999995
543,11,32955.349000000046
544,1,54442.88199999981
544,2,69739.07999999984
544,5,191620.08299999902
544,6,148912.90000000023
544,7,35581.59499999997
544,9,1666.1169999999977
544,11,32640.323000000055
545,0,15038.974000000011
545,1,83312.87900000019
545,2,64879.99899999967
545,4,56933.27000000012
545,5,6381.350000000004
545,6,4966.537000000001
545,7,34788.161999999895
545,8,59428.78800000008
545,9,1683.509999999999
545,11,31876.99200000011
546,0,14609.886999999973
546,2,58848.874999999956
546,4,59652.33300000016
546,5,185733.88899999988
546,6,144186.47399999975
546,7,33521.17699999988
546,8,57617.510000000024
546,9,1690.2809999999965
546,11,30575.169000000038
547,0,20198.483999999993
547,1,100917.67999999989
547,2,58277.517999999975
547,4,51729.564000000006
547,5,157328.05700000047
547,6,122787.36100000078
547,7,33460.10099999995
547,8,79239.13300000006
547,9,1711.1759999999995
547,11,30561.344999999983
548,1,73667.79599999986
548,2,27854.25499999972
548,5,6887.21800000003
548,6,5372.104000000016
548,7,37234.98300000008
548,9,1701.112999999997
548,11,34039.16000000017
549,1,38325.00699999992
549,2,17766.615999999827
549,5,6931.660000000016
549,6,5405.230000000003
549,7,36905.55000000003
549,9,1744.8400000000015
549,11,33839.02700000009
550,1,97843.88999999994
550,2,14745.901999999882
550,5,5786.0369999999975
550,6,4507.008999999984
550,7,34336.18000000004
550,9,1723.2470000000003
550,11,31416.395000000073
551,1,36876.43400000007
551,2,17816.006999999878
551,5,6008.553999999945
551,6,4653.181999999989
551,7,37441.21599999998
551,9,1752.8329999999974
