min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
14637,1755.9379999999999,0,0,1,0,0,1,1,1,0,1,1
14638,1747.6740000000002,0,0,1,0,0,1,1,1,0,1,1
14639,1669.2460000000005,0,0,1,0,0,1,1,1,0,1,1
14640,1710.0120000000002,0,0,1,0,0,1,1,1,0,1,1
14641,1701.3200000000004,0,0,1,0,0,1,1,1,0,1,1
14642,1627.703,0,0,1,0,0,1,1,1,0,1,1
14643,1679.9639999999997,0,0,1,0,0,1,1,1,0,1,1
14644,1664.6330000000003,0,0,1,0,0,1,1,1,0,1,1
14645,1700.622,0,0,1,0,0,1,1,1,0,1,1
14646,1685.0529999999994,0,0,1,0,0,1,1,1,0,1,1
14647,1712.701,0,0,1,0,0,1,1,1,0,1,1
14648,1647.2040000000004,0,0,1,0,0,1,1,1,0,1,1
14649,1698.7050000000004,0,0,1,0,0,1,1,1,0,1,1
14650,1688.6410000000005,0,0,1,0,0,1,1,1,0,1,1
14651,1694.935,0,0,1,0,0,1,1,1,0,1,1
14652,1721.3200000000004,0,0,1,0,0,1,1,1,0,1,1
14653,1696.9670000000003,0,0,1,0,0,1,1,1,0,1,1
14654,1725.7790000000002,0,0,1,0,0,1,1,1,0,1,1
14655,1678.5959999999998,0,0,1,0,0,1,1,1,0,1,1
14656,1678.4719999999995,0,0,1,0,0,1,1,1,0,1,1
14657,1718.1699999999996,0,0,1,0,0,1,1,1,0,1,1
14658,1766.127,0,0,1,0,0,1,1,1,0,1,1
14659,1627.891,0,0,1,0,0,1,1,1,0,1,1
14660,1751.3499999999997,0,0,1,0,0,1,1,1,0,1,1
14661,1713.2760000000003,0,0,1,0,0,1,1,1,0,1,1
14662,1741.037,0,0,1,0,0,1,1,1,0,1,1
14663,1733.6500000000005,0,0,1,0,0,1,1,1,0,1,1
14664,1649.9279999999997,0,0,1,0,0,1,1,1,0,1,1
14665,1805.513,0,0,1,0,0,1,1,1,0,1,1
14666,1626.6839999999995,0,0,1,0,0,1,1,1,0,1,1
14667,1886.82,0,0,1,0,0,1,1,1,0,1,1
14668,1755.3229999999999,0,0,1,0,0,1,1,1,0,1,1
14669,1644.5310000000006,0,0,1,0,0,1,1,1,0,1,1
14670,1708.0050000000006,0,0,1,0,0,1,1,1,0,1,1
14671,1706.3889999999997,0,0,1,0,0,1,1,1,0,1,1
14672,1655.7269999999992,0,0,1,0,0,1,1,1,0,1,1
14673,1646.7300000000002,0,0,1,0,0,1,1,1,0,1,1
14674,1641.513,0,0,1,0,0,1,1,1,0,1,1
14675,1753.6049999999998,0,0,1,0,0,1,1,1,0,1,1
14676,1693.822,0,0,1,0,0,1,1,1,0,1,1
14677,1661.5069999999998,0,0,1,0,0,1,1,1,0,1,1
14678,1692.4020000000003,0,0,1,0,0,1,1,1,0,1,1
14679,1692.8410000000001,0,0,1,0,0,1,1,1,0,1,1
14680,1684.363,0,0,1,0,0,1,1,1,0,1,1
14681,1673.6280000000002,0,0,1,1,0,1,1,1,0,1,1
14682,1728.179,0,0,1,0,0,1,1,1,0,1,1
14683,1635.0939999999998,0,0,1,0,0,1,1,1,0,1,1
14684,1696.145,0,0,1,0,0,1,1,1,0,1,1
14685,1668.481,0,0,1,0,0,1,1,1,0,1,1
14686,1665.929,0,0,1,1,0,1,1,1,0,1,1
14687,1682.015,0,0,1,0,0,1,1,1,0,1,1
14688,1636.4300000000003,0,0,1,1,0,1,1,1,0,1,1
14689,1748.3039999999996,0,0,1,0,0,1,1,1,0,1,1
14690,1702.992,0,0,1,0,0,1,1,1,0,1,1
14691,1619.854,0,0,1,0,0,1,1,1,0,1,1
14692,1698.8719999999996,0,0,1,0,0,1,1,1,0,1,1
14693,1663.9589999999992,0,0,1,0,0,1,1,1,0,1,1
14694,1705.7920000000001,0,0,1,0,0,1,1,1,0,1,1
14695,1717.7029999999995,0,0,1,0,0,1,1,1,0,1,1
14696,1665.7370000000003,0,0,1,0,0,1,1,1,0,1,1
14697,1695.8509999999999,0,0,1,0,0,1,1,1,0,1,1
14698,1645.4709999999993,0,0,1,0,0,1,1,1,0,1,1
14699,1623.5289999999998,0,0,1,0,0,1,1,1,0,1,1
14700,1665.773,0,0,1,0,0,1,1,1,0,1,1
14701,1648.9449999999995,0,0,1,0,0,1,1,1,0,1,1
14702,1685.0449999999994,0,0,1,1,0,1,1,1,0,1,1
14703,1633.6960000000001,0,0,1,0,0,1,1,1,0,1,1
14704,1698.6590000000003,0,0,1,0,0,1,1,1,0,1,1
14705,1671.2690000000002,0,0,1,1,0,1,1,1,0,1,1
14706,1690.1640000000004,0,0,1,0,0,1,1,1,0,1,1
14707,1652.569,0,0,1,0,0,1,1,1,0,1,1
14708,1678.9340000000002,0,0,1,0,0,1,1,1,0,1,1
14709,1649.2089999999996,0,0,1,0,0,1,1,1,0,1,1
14710,1642.6670000000004,0,0,1,0,0,1,1,1,0,1,1
14711,1604.528,0,0,1,0,0,1,1,1,0,1,1
14712,1767.483,0,0,1,0,0,1,1,1,0,1,1
14713,1650.6889999999999,0,0,1,0,0,1,1,1,0,1,1
14714,1675.5180000000005,0,0,1,0,0,1,1,1,0,1,1
14715,2262.3219999999997,0,0,1,0,0,1,1,1,0,1,1
14716,2570.0029999999997,0,0,1,0,0,1,1,1,0,1,1
14717,2492.3780000000006,0,0,1,0,0,1,1,1,0,1,1
14718,2554.659,0,0,1,0,0,1,1,1,0,1,1
14719,2526.698,0,0,1,0,0,1,1,1,0,1,1
14720,2632.6150000000002,0,0,1,0,0,1,1,1,0,1,1
14721,2602.0539999999996,0,0,1,0,0,1,1,1,0,1,1
14722,2556.017999999999,0,0,1,0,0,1,1,1,0,1,1
14723,2618.6390000000006,0,0,1,0,0,1,1,1,0,1,1
14724,2580.593,0,0,1,0,0,1,1,1,0,1,1
14725,2691.2580000000007,0,0,1,0,0,1,1,1,0,1,1
14726,2669.7779999999993,0,0,1,0,0,1,1,1,0,1,1
14727,2589.525000000001,0,0,1,0,0,1,1,1,0,1,1
14728,6274.701000000001,0,0,1,0,0,1,1,1,0,1,1
14729,9792.310000000001,0,0,1,0,0,1,1,1,0,1,1
14730,11104.617,0,0,1,0,0,1,1,1,0,1,1
14731,10660.883000000003,0,0,1,0,0,1,1,1,0,1,1
14732,10491.754000000003,0,0,1,0,0,1,1,1,0,1,1
14733,9758.616999999998,0,0,1,0,0,1,1,1,0,1,1
14734,10133.944999999998,0,0,1,0,0,1,1,1,0,1,1
14735,10402.51,0,0,1,0,0,1,1,1,0,1,1
14736,9790.774000000003,0,0,1,1,0,1,1,1,0,1,1
14737,9816.498000000001,0,0,1,0,0,1,1,1,0,1,1
14738,10287.866999999998,0,0,1,0,0,1,1,1,0,1,1
14739,10117.627999999997,0,0,1,1,0,1,1,1,0,1,1
14740,9946.817000000001,0,0,1,0,0,1,1,1,0,1,1
14741,10719.677999999996,0,0,1,0,0,1,1,1,0,1,1
14742,10494.141,0,0,1,0,0,1,1,1,0,1,1
14743,10253.331,0,0,1,0,0,1,1,1,0,1,1
14744,9669.389,0,0,1,0,0,1,1,1,0,1,1
14745,9652.944000000001,0,0,1,0,0,1,1,1,0,1,1
14746,9492.153000000004,0,0,1,0,0,1,1,1,0,1,1
14747,9155.762,0,0,1,0,0,1,1,1,0,1,1
14748,8926.903999999997,0,0,1,0,0,1,1,1,0,1,1
14749,9371.477000000003,0,0,1,0,0,1,1,1,0,1,1
14750,9073.479000000001,0,0,1,0,0,1,1,1,0,1,1
14751,9174.283,0,0,1,1,0,1,1,1,0,1,1
14752,9069.024999999998,0,0,1,1,0,1,1,1,0,1,1
14753,9184.09,0,0,1,0,0,1,1,1,0,1,1
14754,8998.626,0,0,1,0,0,1,1,1,0,1,1
14755,9168.459,0,0,1,0,0,1,1,1,0,1,1
14756,9194.454,0,0,1,0,0,1,1,1,0,1,1
14757,8864.823000000002,0,0,1,0,0,1,1,1,0,1,1
14758,9571.916999999998,0,0,1,0,0,1,1,1,0,1,1
14759,9147.81,0,0,1,0,0,1,1,1,0,1,1
14760,8934.764,0,0,1,0,0,1,1,1,0,1,1
14761,9079.058999999996,0,0,1,0,0,1,1,1,0,1,1
14762,9225.509000000002,0,0,1,0,0,1,1,1,0,1,1
14763,9059.161,0,0,1,0,0,1,1,1,0,1,1
14764,9075.377999999999,0,0,1,0,0,1,1,1,0,1,1
14765,9397.539,0,0,1,0,0,1,1,1,0,1,1
14766,9019.66,0,0,1,0,0,1,1,1,0,1,1
14767,9173.355000000001,0,0,1,0,0,1,1,1,0,1,1
14768,9115.345000000003,0,0,1,0,0,1,1,1,0,1,1
14769,9064.576000000001,0,0,1,0,0,1,1,1,0,1,1
14770,8910.404999999999,0,0,1,0,0,1,1,1,0,1,1
14771,9120.717999999999,0,0,1,0,0,1,1,1,0,1,1
14772,9408.23,0,0,1,0,0,1,1,1,0,1,1
14773,8946.797,0,0,1,0,0,1,1,1,0,1,1
14774,9105.104000000001,0,0,1,0,0,1,1,1,0,1,1
14775,9576.018000000002,0,0,1,0,0,1,1,1,0,1,1
14776,8699.262,0,0,1,0,0,1,1,1,0,1,1
14777,8876.140999999998,0,0,1,0,0,1,1,1,0,1,1
14778,9195.475000000002,0,0,1,0,0,1,1,1,0,1,1
14779,9043.615000000002,0,0,1,0,0,1,1,1,0,1,1
14780,9244.635000000002,0,0,1,0,0,1,1,1,0,1,1
14781,8826.467999999999,0,0,1,0,0,1,1,1,0,1,1
14782,9317.801000000003,0,0,1,0,0,1,1,1,0,1,1
14783,8897.337000000001,0,0,1,0,0,1,1,1,0,1,1
14784,9018.640000000001,0,0,1,0,0,1,1,1,0,1,1
14785,8800.072000000002,0,0,1,1,0,1,1,1,0,1,1
14786,9106.528000000002,0,0,1,0,0,1,1,1,0,1,1
14787,9153.521999999999,0,0,1,0,0,1,1,1,0,1,1
14788,9222.69,0,0,1,0,0,1,1,1,0,1,1
14789,9458.934000000001,0,0,1,0,0,1,1,1,0,1,1
14790,10967.047,0,0,1,0,0,1,1,1,0,1,1
14791,10080.780999999995,0,0,1,0,0,1,1,1,0,1,1
14792,10352.414,0,0,1,0,0,1,1,1,0,1,1
14793,10478.524999999996,0,0,1,0,0,1,1,1,0,1,1
14794,10177.305000000002,0,0,1,0,0,1,1,1,0,1,1
14795,10558.218000000003,0,0,1,0,0,1,1,1,0,1,1
14796,11026.747,0,0,1,0,0,1,1,1,0,1,1
14797,11144.121000000005,0,0,1,0,0,1,1,1,0,1,1
14798,10187.399,0,0,1,0,0,1,1,1,0,1,1
14799,10134.663999999999,0,0,1,0,0,1,1,1,0,1,1
14800,9923.411000000002,0,0,1,0,0,1,1,1,0,1,1
14801,10090.333,0,0,1,0,0,1,1,1,0,1,1
14802,10176.178999999996,0,0,1,0,0,1,1,1,0,1,1
14803,10089.939,0,0,1,0,0,1,1,1,0,1,1
14804,9772.391000000001,0,0,1,0,0,1,1,1,0,1,1
14805,10572.602,0,0,1,0,0,1,1,1,0,1,1
14806,9967.002999999999,0,0,1,0,0,1,1,1,0,1,1
14807,9875.406999999997,0,0,1,0,0,1,1,1,0,1,1
14808,10049.800000000003,0,0,1,0,0,1,1,1,0,1,1
14809,9676.472,0,0,1,0,0,1,1,1,0,1,1
14810,10545.250000000004,0,0,1,0,0,1,1,1,0,1,1
14811,9599.586000000005,0,0,1,0,0,1,1,1,0,1,1
14812,9746.887999999999,0,0,1,0,0,1,1,1,0,1,1
14813,10529.605000000001,0,0,1,0,0,1,1,1,0,1,1
14814,10161.590000000004,0,0,1,0,0,1,1,1,0,1,1
14815,9366.734000000002,0,0,1,0,0,1,1,1,0,1,1
14816,10823.172999999999,0,0,1,0,0,1,1,1,0,1,1
14817,10085.216999999999,0,0,1,0,0,1,1,1,0,1,1
14818,10567.697,0,0,1,0,0,1,1,1,0,1,1
14819,10404.215,0,0,1,0,0,1,1,1,0,1,1
14820,9920.021999999999,0,0,1,0,0,1,1,1,0,1,1
14821,9993.39,0,0,1,0,0,1,1,1,0,1,1
14822,9934.352,0,0,1,0,0,1,1,1,0,1,1
14823,10049.531,0,0,1,0,0,1,1,1,0,1,1
14824,9574.310000000001,0,0,1,0,0,1,1,1,0,1,1
14825,9754.634,0,0,1,0,0,1,1,1,0,1,1
14826,10716.182999999997,0,0,1,0,0,1,1,1,0,1,1
14827,9857.655000000004,0,0,1,0,0,1,1,1,0,1,1
14828,10061.461000000001,0,0,1,0,0,1,1,1,0,1,1
14829,9541.351999999999,0,0,1,0,0,1,1,1,0,1,1
14830,9617.926999999998,0,0,1,0,0,1,1,1,0,1,1
14831,10636.486,0,0,1,0,0,1,1,1,0,1,1
14832,9876.293999999998,0,0,1,0,0,1,1,1,0,1,1
14833,9840.928000000002,0,0,1,0,0,1,1,1,0,1,1
14834,9266.07,0,0,1,0,0,1,1,1,0,1,1
14835,11143.985,0,0,1,0,0,1,1,1,0,1,1
14836,9231.223,0,0,1,0,0,1,1,1,0,1,1
14837,9816.923000000004,0,0,1,0,0,1,1,1,0,1,1
14838,10342.087999999998,0,0,1,0,0,1,1,1,0,1,1
14839,10076.705999999998,0,0,1,0,0,1,1,1,0,1,1
14840,9744.702999999998,0,0,1,0,0,1,1,1,0,1,1
14841,9481.056000000002,0,0,1,0,0,1,1,1,0,1,1
14842,9597.063999999998,0,0,1,0,0,1,1,1,0,1,1
14843,9879.551999999998,0,0,1,0,0,1,1,1,0,1,1
14844,11664.383,0,0,1,0,0,1,1,1,0,1,1
14845,12047.716999999999,0,0,1,0,0,1,1,1,0,1,1
14846,10506.156,0,0,1,0,0,1,1,1,0,1,1
14847,9758.557000000003,0,0,1,0,0,1,1,1,0,1,1
14848,9081.109000000004,0,0,1,0,0,1,1,1,0,1,1
14849,8993.622000000001,0,0,1,0,0,1,1,1,0,1,1
14850,9091.751,0,0,1,1,0,1,1,1,0,1,1
14851,9172.824999999997,0,0,1,0,0,1,1,1,0,1,1
14852,9143.697,0,0,1,0,0,1,1,1,0,1,1
14853,8937.346000000003,0,0,1,0,0,1,1,1,0,1,1
14854,9872.851999999997,0,0,1,0,0,1,1,1,0,1,1
14855,9613.844,0,0,1,0,0,1,1,1,0,1,1
14856,9627.932,0,0,1,1,0,1,1,1,0,1,1
14857,9688.441,0,0,1,0,0,1,1,1,0,1,1
14858,8881.595999999998,0,0,1,0,0,1,1,1,0,1,1
14859,9488.832999999999,0,0,1,0,0,1,1,1,0,1,1
14860,9275.275000000001,0,0,1,0,0,1,1,1,0,1,1
14861,9205.584,0,0,1,0,0,1,1,1,0,1,1
14862,9109.277,0,0,1,0,0,1,1,1,0,1,1
14863,9005.496000000003,0,0,1,0,0,1,1,1,0,1,1
14864,8869.245,0,0,1,0,0,1,1,1,0,1,1
14865,9034.573999999999,0,0,1,0,0,1,1,1,0,1,1
14866,9129.536999999998,0,0,1,0,0,1,1,1,0,1,1
14867,9162.08,0,0,1,0,0,1,1,1,0,1,1
14868,9161.065,0,0,1,0,0,1,1,1,0,1,1
14869,8945.704999999998,0,0,1,0,0,1,1,1,0,1,1
14870,8852.186,0,0,1,0,0,1,1,1,0,1,1
14871,8767.515,0,0,1,0,0,1,1,1,0,1,1
14872,8205.861,0,0,1,0,0,1,1,1,0,1,1
14873,8184.064,0,0,1,0,0,1,1,1,0,1,1
14874,8200.120999999997,0,0,1,0,0,1,1,1,0,1,1
14875,8018.691000000001,0,0,1,0,0,1,1,1,0,1,1
14876,8198.149000000001,0,0,1,0,0,1,1,1,0,1,1
14877,9169.555999999995,0,0,1,0,0,1,1,1,0,1,1
14878,8877.383000000002,0,0,1,0,0,1,1,1,0,1,1
14879,9201.357999999998,0,0,1,0,0,1,1,1,0,1,1
14880,9054.247,0,0,1,0,0,1,1,1,0,1,1
14881,9020.491000000002,0,0,1,0,0,1,1,1,0,1,1
14882,9353.25,0,0,1,0,0,1,1,1,0,1,1
14883,8843.501000000004,0,0,1,0,0,1,1,1,0,1,1
14884,9340.953000000001,0,0,1,0,0,1,1,1,0,1,1
14885,9159.134000000002,0,0,1,0,0,1,1,1,0,1,1
14886,9053.53,0,0,1,0,0,1,1,1,0,1,1
14887,9211.902999999997,0,0,1,0,0,1,1,1,0,1,1
14888,9030.518,0,0,1,0,0,1,1,1,0,1,1
14889,8946.331999999999,0,0,1,0,0,1,1,1,0,1,1
14890,9206.575,0,0,1,0,0,1,1,1,0,1,1
14891,9136.575,0,0,1,0,0,1,1,1,0,1,1
14892,9051.408,0,0,1,0,0,1,1,1,0,1,1
14893,9242.305,0,0,1,0,0,1,1,1,0,1,1
14894,9035.351000000002,0,0,1,0,0,1,1,1,0,1,1
14895,9042.289,0,0,1,0,0,1,1,1,0,1,1
14896,9369.626,0,0,1,0,0,1,1,1,0,1,1
14897,8931.61,0,0,1,0,0,1,1,1,0,1,1
14898,9342.682999999999,0,0,1,0,0,1,1,1,0,1,1
14899,8816.383999999998,0,0,1,0,0,1,1,1,0,1,1
14900,9006.7,0,0,1,0,0,1,1,1,0,1,1
14901,9103.842999999997,0,0,1,0,0,1,1,1,0,1,1
14902,9119.395000000002,0,0,1,0,0,1,1,1,0,1,1
14903,9163.412999999999,0,0,1,0,0,1,1,1,0,1,1
14904,9108.061000000002,0,0,1,0,0,1,1,1,0,1,1
14905,9642.760999999999,0,0,1,0,0,1,1,1,0,1,1
14906,9845.139,0,0,1,0,0,1,1,1,0,1,1
14907,9748.597,0,0,1,1,0,1,1,1,0,1,1
14908,9977.008,0,0,1,0,0,1,1,1,0,1,1
14909,9560.163999999999,0,0,1,0,0,1,1,1,0,1,1
14910,9868.717,0,0,1,0,0,1,1,1,0,1,1
14911,9564.929,0,0,1,0,0,1,1,1,0,1,1
14912,10046.348000000005,0,0,1,0,0,1,1,1,0,1,1
14913,9724.090999999997,0,0,1,0,0,1,1,1,0,1,1
14914,10257.244999999997,0,0,1,0,0,1,1,1,0,1,1
14915,9593.947000000002,0,0,1,0,0,1,1,1,0,1,1
14916,9822.239,0,0,1,0,0,1,1,1,0,1,1
14917,9696.416000000001,0,0,1,0,0,1,1,1,0,1,1
14918,9895.027999999998,0,0,1,0,0,1,1,1,0,1,1
14919,9558.631999999998,0,0,1,0,0,1,1,1,0,1,1
14920,9560.673999999999,0,0,1,0,0,1,1,1,0,1,1
14921,9652.903999999999,0,0,1,0,0,1,1,1,0,1,1
14922,9734.458,0,0,1,0,0,1,1,1,0,1,1
14923,9452.688000000002,0,0,1,0,0,1,1,1,0,1,1
14924,9507.898,0,0,1,0,0,1,1,1,0,1,1
14925,9536.622,0,0,1,0,0,1,1,1,0,1,1
14926,9596.615000000005,0,0,1,0,0,1,1,1,0,1,1
14927,9869.721000000003,0,0,1,0,0,1,1,1,0,1,1
14928,9386.853000000003,0,0,1,0,0,1,1,1,0,1,1
14929,9885.247000000001,0,0,1,0,0,1,1,1,0,1,1
14930,9830.215999999995,0,0,1,0,0,1,1,1,0,1,1
14931,9567.827,0,0,1,0,0,1,1,1,0,1,1
14932,9801.944000000001,0,0,1,0,0,1,1,1,0,1,1
14933,9616.832999999999,0,0,1,1,0,1,1,1,0,1,1
14934,9742.664999999997,0,0,1,0,0,1,1,1,0,1,1
14935,9751.142,0,0,1,0,0,1,1,1,0,1,1
14936,9444.993,0,0,1,0,0,1,1,1,0,1,1
14937,9950.768,0,0,1,0,0,1,1,1,0,1,1
14938,9555.009999999998,0,0,1,0,0,1,1,1,0,1,1
14939,9751.071,0,0,1,0,0,1,1,1,0,1,1
14940,9444.886000000002,0,0,1,0,0,1,1,1,0,1,1
14941,9783.525999999998,0,0,1,0,0,1,1,1,0,1,1
14942,10092.296999999999,0,0,1,0,0,1,1,1,0,1,1
14943,9395.765,0,0,1,0,0,1,1,1,0,1,1
14944,9774.839999999998,0,0,1,0,0,1,1,1,0,1,1
14945,8922.866999999998,0,0,1,0,0,1,1,1,0,1,1
14946,8677.572000000002,0,0,1,0,0,1,1,1,0,1,1
14947,8694.984999999999,0,0,1,0,0,1,1,1,0,1,1
14948,8772.016000000001,0,0,1,0,0,1,1,1,0,1,1
14949,8538.153999999999,0,0,1,0,0,1,1,1,0,1,1
14950,9090.382000000001,0,0,1,0,0,1,1,1,0,1,1
14951,8402.935000000001,0,0,1,0,0,1,1,1,0,1,1
14952,9119.406000000003,0,0,1,0,0,1,1,1,0,1,1
14953,8657.996,0,0,1,0,0,1,1,1,0,1,1
14954,8833.771999999999,0,0,1,1,0,1,1,1,0,1,1
14955,8698.992,0,0,1,0,0,1,1,1,0,1,1
14956,8695.631,0,0,1,0,0,1,1,1,0,1,1
14957,8673.366,0,0,1,0,0,1,1,1,0,1,1
14958,8638.841999999999,0,0,1,0,0,1,1,1,0,1,1
14959,8508.835000000001,0,0,1,0,0,1,1,1,0,1,1
14960,8872.292999999998,0,0,1,0,0,1,1,1,0,1,1
14961,8885.701000000005,0,0,1,0,0,1,1,1,0,1,1
14962,8683.362000000003,0,0,1,0,0,1,1,1,0,1,1
14963,8810.953,0,0,1,1,0,1,1,1,0,1,1
14964,8538.722,0,0,1,0,0,1,1,1,0,1,1
14965,9056.384999999998,0,0,1,0,0,1,1,1,0,1,1
14966,8698.157000000003,0,0,1,0,0,1,1,1,0,1,1
14967,8640.365,0,0,1,0,0,1,1,1,0,1,1
14968,8371.157000000001,0,0,1,0,0,1,1,1,0,1,1
14969,8547.620999999997,0,0,1,0,0,1,1,1,0,1,1
14970,8723.720000000003,0,0,1,0,0,1,1,1,0,1,1
14971,8834.816999999997,0,0,1,0,0,1,1,1,0,1,1
14972,8628.06,0,0,1,0,0,1,1,1,0,1,1
14973,8917.979999999998,0,0,1,0,0,1,1,1,0,1,1
14974,8736.529000000004,0,0,1,0,0,1,1,1,0,1,1
14975,9070.701000000001,0,0,1,0,0,1,1,1,0,1,1
14976,8525.133999999996,0,0,1,0,0,1,1,1,0,1,1
14977,8576.890000000001,0,0,1,0,0,1,1,1,0,1,1
14978,8560.750000000002,0,0,1,0,0,1,1,1,0,1,1
14979,8978.114000000001,0,0,1,1,0,1,1,1,0,1,1
14980,8561.937000000002,0,0,1,0,0,1,1,1,0,1,1
14981,8955.621999999998,0,0,1,0,0,1,1,1,0,1,1
14982,8832.349,0,0,1,0,0,1,1,1,0,1,1
14983,8549.601999999999,0,0,1,0,0,1,1,1,0,1,1
14984,8352.590999999997,0,0,1,0,0,1,1,1,0,1,1
14985,8335.037,0,0,1,0,0,1,1,1,0,1,1
14986,8864.412,0,0,1,0,0,1,1,1,0,1,1
14987,8842.369000000002,0,0,1,0,0,1,1,1,0,1,1
14988,8819.963,0,0,1,0,0,1,1,1,0,1,1
14989,8523.097000000003,0,0,1,0,0,1,1,1,0,1,1
14990,8776.528999999999,0,0,1,0,0,1,1,1,0,1,1
14991,8781.753999999999,0,0,1,0,0,1,1,1,0,1,1
14992,8565.982999999997,0,0,1,0,0,1,1,1,0,1,1
14993,8489.164000000002,0,0,1,0,0,1,1,1,0,1,1
14994,8613.470000000001,0,0,1,0,0,1,1,1,0,1,1
14995,8719.085000000001,0,0,1,0,0,1,1,1,0,1,1
14996,8965.351,0,0,1,0,0,1,1,1,0,1,1
14997,8821.017999999998,0,0,1,0,0,1,1,1,0,1,1
14998,8814.958000000002,0,0,1,0,0,1,1,1,0,1,1
14999,8541.022999999997,0,0,1,0,0,1,1,1,0,1,1
15000,8831.141,0,0,1,0,0,1,1,1,0,1,1
15001,8986.002999999999,0,0,1,0,0,1,1,1,0,1,1
15002,8714.729,0,0,1,0,0,1,1,1,0,1,1
15003,8810.958999999997,0,0,1,0,0,1,1,1,0,1,1
15004,8616.870999999997,0,0,1,0,0,1,1,1,0,1,1
15005,8589.673999999999,0,0,1,0,0,1,1,1,0,1,1
15006,8407.968,0,0,1,0,0,1,1,1,0,1,1
15007,8850.988000000001,0,0,1,0,0,1,1,1,0,1,1
15008,9096.705,0,0,1,0,0,1,1,1,0,1,1
15009,8582.804,0,0,1,0,0,1,1,1,0,1,1
15010,8899.734000000002,0,0,1,0,0,1,1,1,0,1,1
15011,9188.148000000001,0,0,1,0,0,1,1,1,0,1,1
15012,8588.112,0,0,1,0,0,1,1,1,0,1,1
15013,8449.256,0,0,1,0,0,1,1,1,0,1,1
15014,8602.008999999998,0,0,1,0,0,1,1,1,0,1,1
15015,8816.598,0,0,1,0,0,1,1,1,0,1,1
15016,8530.89,0,0,1,0,0,1,1,1,0,1,1
15017,8671.027999999998,0,0,1,0,0,1,1,1,0,1,1
15018,8713.346000000001,0,0,1,0,0,1,1,1,0,1,1
15019,8690.817000000003,0,0,1,0,0,1,1,1,0,1,1
15020,8704.986,0,0,1,0,0,1,1,1,0,1,1
15021,8751.154,0,0,1,0,0,1,1,1,0,1,1
15022,8754.778,0,0,1,0,0,1,1,1,0,1,1
15023,8947.413000000002,0,0,1,1,0,1,1,1,0,1,1
15024,8943.452000000001,0,0,1,0,0,1,1,1,0,1,1
15025,9088.443,0,0,1,0,0,1,1,1,0,1,1
15026,8552.885000000002,0,0,1,0,0,1,1,1,0,1,1
15027,8811.525,0,0,1,0,0,1,1,1,0,1,1
15028,8550.830000000002,0,0,1,0,0,1,1,1,0,1,1
15029,8770.627000000002,0,0,1,0,0,1,1,1,0,1,1
15030,8534.846000000003,0,0,1,0,0,1,1,1,0,1,1
15031,8366.257000000001,0,0,1,0,0,1,1,1,0,1,1
15032,8663.407000000003,0,0,1,0,0,1,1,1,0,1,1
15033,8678.548000000004,0,0,1,0,0,1,1,1,0,1,1
15034,8774.35,0,0,1,0,0,1,1,1,0,1,1
15035,8335.243000000002,0,0,1,0,0,1,1,1,0,1,1
15036,8604.84,0,0,1,0,0,1,1,1,0,1,1
15037,8639.437000000004,0,0,1,0,0,1,1,1,0,1,1
15038,8552.420000000002,0,0,1,0,0,1,1,1,0,1,1
15039,8546.193000000003,0,0,1,0,0,1,1,1,0,1,1
15040,8661.662,0,0,1,0,0,1,1,1,0,1,1
15041,8347.335,0,0,1,1,0,1,1,1,0,1,1
15042,8216.722,0,0,1,0,0,1,1,1,0,1,1
15043,7965.198,0,0,1,0,0,1,1,1,0,1,1
15044,8134.233999999999,0,0,1,1,0,1,1,1,0,1,1
15045,7973.85,0,0,1,0,0,1,1,1,0,1,1
15046,8513.000000000002,0,0,1,1,0,1,1,1,0,1,1
15047,9054.044,0,0,1,0,0,1,1,1,0,1,1
15048,8390.472000000002,0,0,1,0,0,1,1,1,0,1,1
15049,8679.052999999998,0,0,1,0,0,1,1,1,0,1,1
15050,8528.805,0,0,1,0,0,1,1,1,0,1,1
15051,8066.8550000000005,0,0,1,0,0,1,1,1,0,1,1
15052,8260.723000000002,0,0,1,0,0,1,1,1,0,1,1
15053,7955.2919999999995,0,0,1,0,0,1,1,1,0,1,1
15054,8282.839,0,0,1,0,0,1,1,1,0,1,1
15055,8139.641000000002,0,0,1,0,0,1,1,1,0,1,1
15056,8168.404999999999,0,0,1,0,0,1,1,1,0,1,1
15057,8297.517,0,0,1,0,0,1,1,1,0,1,1
15058,8553.156,0,0,1,0,0,1,1,1,0,1,1
15059,8976.674,0,0,1,0,0,1,1,1,0,1,1
15060,8608.228000000001,0,0,1,0,0,1,1,1,0,1,1
15061,8726.678,0,0,1,0,0,1,1,1,0,1,1
15062,8802.311000000002,0,0,1,0,0,1,1,1,0,1,1
15063,8234.974,0,0,1,0,0,1,1,1,0,1,1
15064,7094.698000000001,0,0,1,0,0,1,1,1,0,1,1
15065,9987.528000000004,0,0,1,0,0,1,1,1,0,1,1
15066,8801.885,0,0,1,0,0,1,1,1,0,1,1
15067,8745.623999999998,0,0,1,0,0,1,1,1,0,1,1
15068,8610.613999999998,0,0,1,0,0,1,1,1,0,1,1
15069,8613.044000000002,0,0,1,0,0,1,1,1,0,1,1
15070,8794.168000000001,0,0,1,0,0,1,1,1,0,1,1
