min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
9972,1354.3289999997096,0,0,0,0,0,1,1,1,0,1,1
9973,1229.07500000007,0,0,0,1,0,1,1,1,0,1,1
9974,1358.5710000011597,0,0,0,0,0,1,1,1,0,1,1
9975,1418.044000000151,0,0,0,0,0,1,1,1,0,1,1
9976,1304.7740000009696,0,0,0,0,0,1,1,1,0,1,1
9977,1331.92300000092,0,0,0,0,0,1,1,1,0,1,1
9978,1387.89800000039,0,0,0,0,0,1,1,1,0,1,1
9979,1450.5330000004503,0,0,0,0,0,1,1,1,0,1,1
9980,1211.42400000046,0,0,0,0,0,1,1,1,0,1,1
9981,1291.4149999999202,0,0,0,0,0,1,1,1,0,1,1
9982,1371.4730000010402,0,0,0,0,0,1,1,1,0,1,1
9983,1481.62399999936,0,0,0,0,0,1,1,1,0,1,1
9984,1246.3380000004404,0,0,0,1,0,1,1,1,0,1,1
9985,1323.9239999998201,0,0,0,0,0,1,1,1,0,1,1
9986,1419.1899999996401,0,0,0,0,0,1,1,1,0,1,1
9987,1345.4300000004296,0,0,0,0,0,1,1,1,0,1,1
9988,1308.6420000005005,0,0,0,0,0,1,1,1,0,1,1
9989,1396.1419999997602,0,0,0,0,0,1,1,1,0,1,1
9990,1391.3870000000506,0,0,0,0,0,1,1,1,0,1,1
9991,1419.33400000042,0,0,0,0,0,1,1,1,0,1,1
9992,1371.5239999996104,0,0,0,0,0,1,1,1,0,1,1
9993,1495.3669999997203,0,0,0,0,0,1,1,1,0,1,1
9994,1422.6499999999705,0,0,0,0,0,1,1,1,0,1,1
9995,1279.6009999998998,0,0,0,0,0,1,1,1,0,1,1
9996,1316.2179999997797,0,0,0,0,0,1,1,1,0,1,1
9997,1393.13800000012,0,0,0,0,0,1,1,1,0,1,1
9998,1442.79300000116,0,0,0,0,0,1,1,1,0,1,1
9999,1321.46700000003,0,0,0,0,0,1,1,1,0,1,1
10000,1337.9920000000902,0,0,0,0,0,1,1,1,0,1,1
10001,1385.8499999997398,0,0,0,0,0,1,1,1,0,1,1
10002,1383.46199999935,0,0,0,0,0,1,1,1,0,1,1
10003,1406.0890000001498,0,0,0,1,0,1,1,1,0,1,1
10004,1454.9709999997003,0,0,0,0,0,1,1,1,0,1,1
10005,1458.0569999997797,0,0,0,0,0,1,1,1,0,1,1
10006,1364.7910000004,0,0,0,0,0,1,1,1,0,1,1
10007,1331.80699999951,0,0,0,0,0,1,1,1,0,1,1
10008,1397.9269999994397,0,0,0,0,0,1,1,1,0,1,1
10009,1434.4339999996698,0,0,0,0,0,1,1,1,0,1,1
10010,1333.5320000003198,0,0,0,0,0,1,1,1,0,1,1
10011,1356.3919999994196,0,0,0,0,0,1,1,1,0,1,1
10012,1389.1000000000802,0,0,0,0,0,1,1,1,0,1,1
10013,1467.7340000002393,0,0,0,0,0,1,1,1,0,1,1
10014,1268.9059999995995,0,0,0,0,0,1,1,1,0,1,1
10015,1421.56399999991,0,0,0,0,0,1,1,1,0,1,1
10016,1431.5169999999603,0,0,0,0,0,1,1,1,0,1,1
10017,1449.5930000002998,0,0,0,0,0,1,1,1,0,1,1
10018,1302.8150000000803,0,0,0,0,0,1,1,1,0,1,1
10019,1398.3599999997502,0,0,0,0,0,1,1,1,0,1,1
10020,1436.9420000005402,0,0,0,0,0,1,1,1,0,1,1
10021,1395.4529999997699,0,0,0,1,0,1,1,1,0,1,1
10022,1255.4490000004603,0,0,0,0,0,1,1,1,0,1,1
10023,1453.49999999996,0,0,0,0,0,1,1,1,0,1,1
10024,1414.5079999994398,0,0,0,0,0,1,1,1,0,1,1
10025,1348.43399999945,0,0,0,1,0,1,1,1,0,1,1
10026,1215.2530000001896,0,0,0,0,0,1,1,1,0,1,1
10027,1501.12599999928,0,0,0,1,0,1,1,1,0,1,1
10028,1465.0769999995998,0,0,0,0,0,1,1,1,0,1,1
10029,1275.8070000003197,0,0,0,0,0,1,1,1,0,1,1
10030,1089.1699999994903,0,0,0,1,0,1,1,1,0,1,1
10031,1473.79299999987,0,0,0,0,0,1,1,1,0,1,1
10032,1317.66199999914,0,0,0,0,0,1,1,1,0,1,1
10033,1380.7670000002702,0,0,0,0,0,1,1,1,0,1,1
10034,1264.7880000001496,0,0,0,0,0,1,1,1,0,1,1
10035,1262.3709999999103,0,0,0,0,0,1,1,1,0,1,1
10036,1465.82899999978,0,0,0,0,0,1,1,1,0,1,1
10037,1480.47100000029,0,0,0,0,0,1,1,1,0,1,1
10038,1397.2490000006703,0,0,0,0,0,1,1,1,0,1,1
10039,1181.95599999999,0,0,0,0,0,1,1,1,0,1,1
10040,1279.8050000000999,0,0,0,1,0,1,1,1,0,1,1
10041,1346.77799999977,0,0,0,0,0,1,1,1,0,1,1
10042,1340.40999999944,0,0,0,0,0,1,1,1,0,1,1
10043,1247.2130000003197,0,0,0,1,0,1,1,1,0,1,1
10044,1202.7610000005998,0,0,0,0,0,1,1,1,0,1,1
10045,1343.00300000033,0,0,0,0,0,1,1,1,0,1,1
10046,1510.95899999916,0,0,0,0,0,1,1,1,0,1,1
10047,1360.8749999997501,0,0,0,0,0,1,1,1,0,1,1
10048,1308.5210000004404,0,0,0,0,0,1,1,1,0,1,1
10049,1246.75900000034,0,0,0,0,0,1,1,1,0,1,1
10050,1358.6640000008197,0,0,0,0,0,1,1,1,0,1,1
10051,1439.2179999995597,0,0,0,0,0,1,1,1,0,1,1
10052,1366.2940000010701,0,0,0,0,0,1,1,1,0,1,1
10053,1315.9709999991899,0,0,0,0,0,1,1,1,0,1,1
10054,1303.0390000000093,0,0,0,1,0,1,1,1,0,1,1
10055,1416.8430000005199,0,0,0,0,0,1,1,1,0,1,1
10056,1437.28799999998,0,0,0,0,0,1,1,1,0,1,1
10057,1319.58499999992,0,0,0,0,0,1,1,1,0,1,1
10058,1171.7389999994698,0,0,0,0,0,1,1,1,0,1,1
10059,1300.08499999993,0,0,0,0,0,1,1,1,0,1,1
10060,1401.2040000003801,0,0,0,0,0,1,1,1,0,1,1
10061,1367.4050000000304,0,0,0,0,0,1,1,1,0,1,1
10062,1153.1930000004102,0,0,0,0,0,1,1,1,0,1,1
10063,1246.1949999997698,0,0,0,0,0,1,1,1,0,1,1
10064,1478.86100000039,0,0,0,0,0,1,1,1,0,1,1
10065,1407.6569999994797,0,0,0,0,0,1,1,1,0,1,1
10066,1343.7540000002703,0,0,0,0,0,1,1,1,0,1,1
10067,1154.77600000015,0,0,0,0,0,1,1,1,0,1,1
10068,1373.8929999999898,0,0,0,0,0,1,1,1,0,1,1
10069,1441.59799999941,0,0,0,0,0,1,1,1,0,1,1
10070,1381.176999999998,0,0,0,1,0,1,1,1,0,1,1
10071,1273.5620000001095,0,0,0,1,0,1,1,1,0,1,1
10072,1246.7410000000698,0,0,0,0,0,1,1,1,0,1,1
10073,1284.9769999998596,0,0,0,0,0,1,1,1,0,1,1
10074,1429.9320000008104,0,0,0,0,0,1,1,1,0,1,1
10075,1348.2369999998796,0,0,0,0,0,1,1,1,0,1,1
10076,1337.61199999955,0,0,0,0,0,1,1,1,0,1,1
10077,1164.8620000007104,0,0,0,1,0,1,1,1,0,1,1
10078,1348.8529999999098,0,0,0,0,0,1,1,1,0,1,1
10079,1351.1580000007198,0,0,0,0,0,1,1,1,0,1,1
10080,1298.9399999994098,0,0,0,1,0,1,1,1,0,1,1
10081,1244.07200000062,0,0,0,0,0,1,1,1,0,1,1
10082,1302.1880000007502,0,0,0,0,0,1,1,1,0,1,1
10083,1378.2600000006998,0,0,0,0,0,1,1,1,0,1,1
10084,1451.5069999995194,0,0,0,0,0,1,1,1,0,1,1
10085,1311.29199999996,0,0,0,0,0,1,1,1,0,1,1
10086,1247.06400000012,0,0,0,1,0,1,1,1,0,1,1
10087,1303.6899999995796,0,0,0,0,0,1,1,1,0,1,1
10088,1454.4510000007206,0,0,0,0,0,1,1,1,0,1,1
10089,1314.4739999997503,0,0,0,0,0,1,1,1,0,1,1
10090,1202.4190000002602,0,0,0,0,0,1,1,1,0,1,1
10091,1221.5020000003599,0,0,0,0,0,1,1,1,0,1,1
10092,1409.51500000038,0,0,0,0,0,1,1,1,0,1,1
10093,1385.7259999994599,0,0,0,0,0,1,1,1,0,1,1
10094,1246.5810000002402,0,0,0,1,0,1,1,1,0,1,1
10095,1192.8099999999297,0,0,0,0,0,1,1,1,0,1,1
10096,1279.2699999995698,0,0,0,0,0,1,1,1,0,1,1
10097,1385.6819999998602,0,0,0,0,0,1,1,1,0,1,1
10098,1271.2880000000396,0,0,0,0,0,1,1,1,0,1,1
10099,1240.52300000092,0,0,0,0,0,1,1,1,0,1,1
10100,1100.68799999965,0,0,0,0,0,1,1,1,0,1,1
10101,1454.7199999998702,0,0,0,0,0,1,1,1,0,1,1
10102,1389.7490000003904,0,0,0,0,0,1,1,1,0,1,1
10103,1356.3140000000901,0,0,0,0,0,1,1,1,0,1,1
10104,1266.7459999998102,0,0,0,0,0,1,1,1,0,1,1
10105,1263.6309999996806,0,0,0,0,0,1,1,1,0,1,1
10106,1373.8900000000397,0,0,0,0,0,1,1,1,0,1,1
10107,1434.03000000007,0,0,0,0,0,1,1,1,0,1,1
10108,1191.0600000003099,0,0,0,0,0,1,1,1,0,1,1
10109,1117.4080000003598,0,0,0,0,0,1,1,1,0,1,1
10110,1320.1540000002599,0,0,0,0,0,1,1,1,0,1,1
10111,1450.3300000002198,0,0,0,0,0,1,1,1,0,1,1
10112,1380.7819999998999,0,0,0,0,0,1,1,1,0,1,1
10113,1324.6629999996003,0,0,0,0,0,1,1,1,0,1,1
10114,1155.2480000004603,0,0,0,0,0,1,1,1,0,1,1
10115,1309.88599999945,0,0,0,0,0,1,1,1,0,1,1
10116,1312.16599999991,0,0,0,0,0,1,1,1,0,1,1
10117,1283.1650000003299,0,0,0,1,0,1,1,1,0,1,1
10118,1141.20000000042,0,0,0,0,0,1,1,1,0,1,1
10119,1362.0850000003595,0,0,0,1,0,1,1,1,0,1,1
10120,1497.9929999995898,0,0,0,0,0,1,1,1,0,1,1
10121,1422.6749999996498,0,0,0,0,0,1,1,1,0,1,1
10122,1348.0579999992901,0,0,0,0,0,1,1,1,0,1,1
10123,1133.9250000000304,0,0,0,1,0,1,1,1,0,1,1
10124,1212.7399999999195,0,0,0,0,0,1,1,1,0,1,1
10125,1380.6490000004399,0,0,0,0,0,1,1,1,0,1,1
10126,1205.0610000002798,0,0,0,0,0,1,1,1,0,1,1
10127,1128.1899999999,0,0,0,0,0,1,1,1,0,1,1
10128,1296.4019999997802,0,0,0,0,0,1,1,1,0,1,1
10129,1342.0110000004697,0,0,0,0,0,1,1,1,0,1,1
10130,1397.0919999997295,0,0,0,0,0,1,1,1,0,1,1
10131,1317.0379999992601,0,0,0,0,0,1,1,1,0,1,1
10132,1212.96399999985,0,0,0,0,0,1,1,1,0,1,1
10133,1219.6459999996302,0,0,0,0,0,1,1,1,0,1,1
10134,1320.6170000001803,0,0,0,1,0,1,1,1,0,1,1
10135,1363.6870000002898,0,0,0,0,0,1,1,1,0,1,1
10136,1216.23899999948,0,0,0,0,0,1,1,1,0,1,1
10137,1207.3509999999999,0,0,0,0,0,1,1,1,0,1,1
10138,1304.4749999999797,0,0,0,0,0,1,1,1,0,1,1
10139,655.5380000002702,0,0,0,0,0,1,1,1,0,1,1
10140,0.0,0,0,0,0,0,0,0,0,0,0,0
10141,218.92300000013,0,0,0,0,0,1,1,1,0,1,1
10142,1209.4949999999594,0,0,0,0,0,1,1,1,0,1,1
10143,1389.72799999998,0,0,0,0,0,1,1,1,0,1,1
10144,1434.2330000000698,0,0,0,0,0,1,1,1,0,1,1
10145,1286.3240000005997,0,0,0,0,0,1,1,1,0,1,1
10146,1259.8269999992901,0,0,0,0,0,1,1,1,0,1,1
10147,1293.9910000000298,0,0,0,0,0,1,1,1,0,1,1
10148,1475.5699999996002,0,0,0,1,0,1,1,1,0,1,1
10149,1427.6379999997096,0,0,0,1,0,1,1,1,0,1,1
10150,1458.72500000011,0,0,0,0,0,1,1,1,0,1,1
10151,1203.0990000002205,0,0,0,0,0,1,1,1,0,1,1
10152,1147.0979999999302,0,0,0,0,0,1,1,1,0,1,1
10153,1477.22199999912,0,0,0,0,0,1,1,1,0,1,1
10154,1371.4490000011301,0,0,0,0,0,1,1,1,0,1,1
10155,1435.7040000003803,0,0,0,0,0,1,1,1,0,1,1
10156,1240.91999999993,0,0,0,0,0,1,1,1,0,1,1
10157,1414.9010000003293,0,0,0,0,0,1,1,1,0,1,1
10158,1468.92600000114,0,0,0,0,0,1,1,1,0,1,1
10159,1459.13799999978,0,0,0,0,0,1,1,1,0,1,1
10160,1255.2149999990195,0,0,0,0,0,1,1,1,0,1,1
10161,1374.71799999973,0,0,0,0,0,1,1,1,0,1,1
10162,1378.6579999998899,0,0,0,1,0,1,1,1,0,1,1
10163,1240.0729999995278,0,0,0,1,0,1,1,1,0,1,1
10164,1194.4199999993,0,0,0,0,0,1,1,1,0,1,1
10165,1229.1250000008401,0,0,0,0,0,1,1,1,0,1,1
10166,1380.24399999993,0,0,0,1,0,1,1,1,0,1,1
10167,1411.5009999992697,0,0,0,0,0,1,1,1,0,1,1
10168,1432.6129999994603,0,0,0,0,0,1,1,1,0,1,1
10169,1224.38500000017,0,0,0,0,0,1,1,1,0,1,1
10170,1380.0369999996894,0,0,0,0,0,1,1,1,0,1,1
10171,1449.9690000007201,0,0,0,1,0,1,1,1,0,1,1
10172,1398.0779999998101,0,0,0,0,0,1,1,1,0,1,1
10173,1357.7070000005704,0,0,0,0,0,1,1,1,0,1,1
10174,1218.8350000002602,0,0,0,0,0,1,1,1,0,1,1
10175,1336.0889999998,0,0,0,0,0,1,1,1,0,1,1
10176,1468.9130000001803,0,0,0,0,0,1,1,1,0,1,1
10177,1410.51600000015,0,0,0,0,0,1,1,1,0,1,1
10178,1300.9680000008004,0,0,0,0,0,1,1,1,0,1,1
10179,1145.1589999996393,0,0,0,0,0,1,1,1,0,1,1
10180,1356.8179999999206,0,0,0,0,0,1,1,1,0,1,1
10181,1407.5410000008,0,0,0,0,0,1,1,1,0,1,1
10182,1339.7950000001601,0,0,0,0,0,1,1,1,0,1,1
10183,1420.2619999997496,0,0,0,0,0,1,1,1,0,1,1
10184,1338.70299999992,0,0,0,0,0,1,1,1,0,1,1
10185,1450.5379999995298,0,0,0,0,0,1,1,1,0,1,1
10186,1496.1220000001304,0,0,0,0,0,1,1,1,0,1,1
10187,1290.0350000002297,0,0,0,0,0,1,1,1,0,1,1
10188,1287.8540000001094,0,0,0,0,0,1,1,1,0,1,1
10189,1322.43200000103,0,0,0,0,0,1,1,1,0,1,1
10190,1409.626999998939,0,0,0,1,0,1,1,1,0,1,1
10191,1285.14200000088,0,0,0,0,0,1,1,1,0,1,1
10192,1216.38099999942,0,0,0,0,0,1,1,1,0,1,1
10193,1271.7520000008099,0,0,0,0,0,1,1,1,0,1,1
10194,1454.0460000002204,0,0,0,0,0,1,1,1,0,1,1
10195,1437.99499999924,0,0,0,0,0,1,1,1,0,1,1
10196,1417.8229999999799,0,0,0,0,0,1,1,1,0,1,1
10197,1184.22299999961,0,0,0,0,0,1,1,1,0,1,1
10198,1335.8779999996705,0,0,0,0,0,1,1,1,0,1,1
10199,1397.32499999903,0,0,0,0,0,1,1,1,0,1,1
10200,1392.9839999998999,0,0,0,0,0,1,1,1,0,1,1
10201,1268.54200000024,0,0,0,0,0,1,1,1,0,1,1
10202,1329.1830000005898,0,0,0,0,0,1,1,1,0,1,1
10203,1375.1199999999399,0,0,0,0,0,1,1,1,0,1,1
10204,1434.5520000004296,0,0,0,0,0,1,1,1,0,1,1
10205,1368.0840000002727,0,0,0,1,0,1,1,1,0,1,1
10206,1212.6140000005698,0,0,0,0,0,1,1,1,0,1,1
10207,1168.3430000007004,0,0,0,0,0,1,1,1,0,1,1
10208,1468.86700000006,0,0,0,0,0,1,1,1,0,1,1
10209,1392.28300000017,0,0,0,0,0,1,1,1,0,1,1
10210,1264.0100000004606,0,0,0,0,0,1,1,1,0,1,1
10211,1221.3620000004,0,0,0,0,0,1,1,1,0,1,1
10212,1324.12400000009,0,0,0,0,0,1,1,1,0,1,1
10213,1441.21600000057,0,0,0,0,0,1,1,1,0,1,1
10214,1345.9950000005208,0,0,0,0,0,1,1,1,0,1,1
10215,1355.2090000003602,0,0,0,0,0,1,1,1,0,1,1
10216,1391.1190000008396,0,0,0,0,0,1,1,1,0,1,1
10217,1391.3649999998204,0,0,0,0,0,1,1,1,0,1,1
10218,1259.9309999992001,0,0,0,0,0,1,1,1,0,1,1
10219,1310.5220000003096,0,0,0,1,0,1,1,1,0,1,1
10220,1408.2609999992503,0,0,0,0,0,1,1,1,0,1,1
10221,1406.8040000000797,0,0,0,0,0,1,1,1,0,1,1
10222,1206.7180000003448,0,0,0,1,0,1,1,1,0,1,1
10223,1386.3930000004798,0,0,0,0,0,1,1,1,0,1,1
10224,1464.5089999994598,0,0,0,0,0,1,1,1,0,1,1
10225,1414.8880000002798,0,0,0,0,0,1,1,1,0,1,1
10226,1385.02900000011,0,0,0,0,0,1,1,1,0,1,1
10227,1482.9739999996102,0,0,0,0,0,1,1,1,0,1,1
10228,1421.6909999999,0,0,0,0,0,1,1,1,0,1,1
10229,1340.2970000000698,0,0,0,0,0,1,1,1,0,1,1
10230,1341.4940000004603,0,0,0,0,0,1,1,1,0,1,1
10231,1408.21000000008,0,0,0,1,0,1,1,1,0,1,1
10232,1444.6519999997502,0,0,0,0,0,1,1,1,0,1,1
10233,1338.5500000005904,0,0,0,1,0,1,1,1,0,1,1
10234,1282.58300000023,0,0,0,0,0,1,1,1,0,1,1
10235,1335.3350000002097,0,0,0,0,0,1,1,1,0,1,1
10236,1429.1830000002699,0,0,0,1,0,1,1,1,0,1,1
10237,1350.60399999971,0,0,0,1,0,1,1,1,0,1,1
10238,1403.7000000005303,0,0,0,0,0,1,1,1,0,1,1
10239,1467.5529999994098,0,0,0,1,0,1,1,1,0,1,1
10240,1408.3949999994104,0,0,0,1,0,1,1,1,0,1,1
10241,1160.8190000003099,0,0,0,0,0,1,1,1,0,1,1
10242,1423.0949999998304,0,0,0,0,0,1,1,1,0,1,1
10243,1431.58499999942,0,0,0,1,0,1,1,1,0,1,1
10244,1387.8300000002898,0,0,0,0,0,1,1,1,0,1,1
10245,1235.40299999947,0,0,0,0,0,1,1,1,0,1,1
10246,1378.7169999993505,0,0,0,0,0,1,1,1,0,1,1
10247,1386.9289999994298,0,0,0,0,0,1,1,1,0,1,1
10248,1335.19800000032,0,0,0,0,0,1,1,1,0,1,1
10249,1345.9870000006556,0,0,0,1,0,1,1,1,0,1,1
10250,1501.8330000005699,0,0,0,1,0,1,1,1,0,1,1
10251,1463.40399999979,0,0,0,0,0,1,1,1,0,1,1
10252,1279.03600000064,0,0,0,0,0,1,1,1,0,1,1
10253,1407.8760000006705,0,0,0,0,0,1,1,1,0,1,1
10254,1414.9869999999498,0,0,0,0,0,1,1,1,0,1,1
10255,1327.0689999999602,0,0,0,0,0,1,1,1,0,1,1
10256,1302.5560000002192,0,0,0,0,0,1,1,1,0,1,1
10257,1391.1899999998093,0,0,0,0,0,1,1,1,0,1,1
10258,2091.8950000004306,0,0,0,0,0,1,1,1,0,1,1
10259,1221.4850000000904,0,0,0,0,0,1,1,1,0,1,1
10260,1209.6400000004999,0,0,0,0,0,1,1,1,0,1,1
10261,1337.3759999996396,0,0,0,0,0,1,1,1,0,1,1
10262,1392.4270000006698,0,0,0,0,0,1,1,1,0,1,1
10263,1352.9240000002694,0,0,0,1,0,1,1,1,0,1,1
10264,1301.0549999996397,0,0,0,0,0,1,1,1,0,1,1
10265,1354.50299999947,0,0,0,1,0,1,1,1,0,1,1
10266,1417.9839999997805,0,0,0,0,0,1,1,1,0,1,1
10267,1311.94799999985,0,0,0,0,0,1,1,1,0,1,1
10268,1238.7479999997906,0,0,0,0,0,1,1,1,0,1,1
10269,1395.9209999999705,0,0,0,0,0,1,1,1,0,1,1
10270,1386.4290000003002,0,0,0,0,0,1,1,1,0,1,1
10271,1175.1510000004298,0,0,0,0,0,1,1,1,0,1,1
10272,1337.0270000005,0,0,0,0,0,1,1,1,0,1,1
10273,1441.05700000075,0,0,0,0,0,1,1,1,0,1,1
10274,1392.91699999992,0,0,0,0,0,1,1,1,0,1,1
10275,1257.8119999998205,0,0,0,1,0,1,1,1,0,1,1
10276,1388.92300000071,0,0,0,0,0,1,1,1,0,1,1
10277,1346.2989999996798,0,0,0,0,0,1,1,1,0,1,1
10278,1273.0599999995402,0,0,0,0,0,1,1,1,0,1,1
10279,1289.6850000003303,0,0,0,0,0,1,1,1,0,1,1
10280,1399.8240000000806,0,0,0,0,0,1,1,1,0,1,1
10281,1351.5579999996503,0,0,0,0,0,1,1,1,0,1,1
10282,1238.4249999995795,0,0,0,1,0,1,1,1,0,1,1
10283,1191.18999999974,0,0,0,0,0,1,1,1,0,1,1
10284,1310.1380000003896,0,0,0,0,0,1,1,1,0,1,1
10285,1408.9000000000403,0,0,0,0,0,1,1,1,0,1,1
10286,1365.03000000059,0,0,0,0,0,1,1,1,0,1,1
10287,1136.96099999991,0,0,0,0,0,1,1,1,0,1,1
10288,1173.0609999998599,0,0,0,0,0,1,1,1,0,1,1
10289,1366.5210000000804,0,0,0,1,0,1,1,1,0,1,1
10290,1434.81900000005,0,0,0,0,0,1,1,1,0,1,1
10291,1296.99899999943,0,0,0,0,0,1,1,1,0,1,1
10292,1126.4140000003702,0,0,0,1,0,1,1,1,0,1,1
10293,1288.0970000005602,0,0,0,0,0,1,1,1,0,1,1
10294,1399.3880000005101,0,0,0,0,0,1,1,1,0,1,1
10295,1297.1750000000006,0,0,0,0,0,1,1,1,0,1,1
10296,1193.5620000003803,0,0,0,0,0,1,1,1,0,1,1
10297,1113.7480000001997,0,0,0,1,0,1,1,1,0,1,1
10298,1326.5879999995702,0,0,0,0,0,1,1,1,0,1,1
10299,1373.8529999998902,0,0,0,0,0,1,1,1,0,1,1
10300,1303.92199999983,0,0,0,1,0,1,1,1,0,1,1
10301,1182.7810000000902,0,0,0,1,0,1,1,1,0,1,1
10302,1306.0239999996197,0,0,0,0,0,1,1,1,0,1,1
10303,1405.1399999998202,0,0,0,0,0,1,1,1,0,1,1
10304,1336.0029999998103,0,0,0,1,0,1,1,1,0,1,1
10305,1229.2509999994797,0,0,0,0,0,1,1,1,0,1,1
10306,1081.4280000002198,0,0,0,0,0,1,1,1,0,1,1
10307,1289.7099999996099,0,0,0,0,0,1,1,1,0,1,1
10308,1287.8210000006602,0,0,0,0,0,1,1,1,0,1,1
10309,1411.3919999992597,0,0,0,0,0,1,1,1,0,1,1
10310,1193.1150000006103,0,0,0,0,0,1,1,1,0,1,1
10311,1097.2829999998803,0,0,0,0,0,1,1,1,0,1,1
10312,1354.12799999982,0,0,0,0,0,1,1,1,0,1,1
10313,1453.75400000008,0,0,0,0,0,1,1,1,0,1,1
10314,1367.2879999996894,0,0,0,1,0,1,1,1,0,1,1
10315,1167.50300000013,0,0,0,0,0,1,1,1,0,1,1
10316,1180.38900000064,0,0,0,0,0,1,1,1,0,1,1
10317,1400.52700000055,0,0,0,0,0,1,1,1,0,1,1
10318,1392.1530000000596,0,0,0,0,0,1,1,1,0,1,1
10319,1294.07600000004,0,0,0,0,0,1,1,1,0,1,1
10320,1122.7900000001398,0,0,0,0,0,1,1,1,0,1,1
10321,1279.86600000092,0,0,0,0,0,1,1,1,0,1,1
10322,1351.88299999996,0,0,0,0,0,1,1,1,0,1,1
10323,1434.9020000004,0,0,0,0,0,1,1,1,0,1,1
10324,1272.0529999995397,0,0,0,0,0,1,1,1,0,1,1
10325,1046.8100000001305,0,0,0,0,0,1,1,1,0,1,1
10326,1430.79500000048,0,0,0,0,0,1,1,1,0,1,1
10327,1352.6649999995605,0,0,0,0,0,1,1,1,0,1,1
10328,1309.4879999996397,0,0,0,0,0,1,1,1,0,1,1
10329,1123.0699999992999,0,0,0,0,0,1,1,1,0,1,1
10330,1239.8690000000297,0,0,0,0,0,1,1,1,0,1,1
10331,1419.6400000006702,0,0,0,0,0,1,1,1,0,1,1
10332,1376.4659999996195,0,0,0,0,0,1,1,1,0,1,1
10333,1383.01699999992,0,0,0,0,0,1,1,1,0,1,1
10334,1188.7469999995299,0,0,0,0,0,1,1,1,0,1,1
10335,1304.14700000049,0,0,0,0,0,1,1,1,0,1,1
10336,1330.6250000002,0,0,0,0,0,1,1,1,0,1,1
10337,1424.85700000045,0,0,0,0,0,1,1,1,0,1,1
10338,1250.711999999598,0,0,0,1,0,1,1,1,0,1,1
10339,1216.1750000003997,0,0,0,0,0,1,1,1,0,1,1
10340,1383.1959999997703,0,0,0,0,0,1,1,1,0,1,1
10341,1382.32700000021,0,0,0,0,0,1,1,1,0,1,1
10342,1363.7859999998902,0,0,0,0,0,1,1,1,0,1,1
10343,1226.5879999990798,0,0,0,0,0,1,1,1,0,1,1
10344,1141.7559999992807,0,0,0,1,0,1,1,1,0,1,1
10345,1406.1489999993303,0,0,0,0,0,1,1,1,0,1,1
10346,1337.1819999994998,0,0,0,1,0,1,1,1,0,1,1
10347,1257.9730000002799,0,0,0,0,0,1,1,1,0,1,1
10348,1107.6079999999702,0,0,0,1,0,1,1,1,0,1,1
10349,1285.89699999951,0,0,0,0,0,1,1,1,0,1,1
10350,1369.491000000171,0,0,0,1,0,1,1,1,0,1,1
10351,1363.99499999984,0,0,0,0,0,1,1,1,0,1,1
10352,1289.37299999967,0,0,0,0,0,1,1,1,0,1,1
10353,1148.208999999618,0,0,0,1,0,1,1,1,0,1,1
10354,1324.46000000014,0,0,0,0,0,1,1,1,0,1,1
10355,1324.47000000034,0,0,0,1,0,1,1,1,0,1,1
10356,1201.9080000001497,0,0,0,0,0,1,1,1,0,1,1
10357,1076.8280000004906,0,0,0,0,0,1,1,1,0,1,1
10358,1462.9070000004401,0,0,0,0,0,1,1,1,0,1,1
10359,1382.8350000000598,0,0,0,0,0,1,1,1,0,1,1
10360,1322.9160000007298,0,0,0,1,0,1,1,1,0,1,1
10361,1366.98399999986,0,0,0,1,0,1,1,1,0,1,1
10362,1208.8450000000498,0,0,0,0,0,1,1,1,0,1,1
10363,1258.3600000001097,0,0,0,0,0,1,1,1,0,1,1
10364,1499.1580000002796,0,0,0,0,0,1,1,1,0,1,1
10365,1483.8670000004197,0,0,0,0,0,1,1,1,0,1,1
10366,1120.13400000007,0,0,0,0,0,1,1,1,0,1,1
10367,1257.2119999999798,0,0,0,0,0,1,1,1,0,1,1
10368,1343.9330000002406,0,0,0,1,0,1,1,1,0,1,1
10369,1372.5889999992698,0,0,0,0,0,1,1,1,0,1,1
10370,1350.8639999994903,0,0,0,0,0,1,1,1,0,1,1
10371,1141.0809999996106,0,0,0,0,0,1,1,1,0,1,1
10372,1225.4200000000496,0,0,0,0,0,1,1,1,0,1,1
10373,1334.60299999953,0,0,0,0,0,1,1,1,0,1,1
10374,1417.4979999998404,0,0,0,1,0,1,1,1,0,1,1
10375,1337.4320000004204,0,0,0,0,0,1,1,1,0,1,1
10376,1177.4990000000553,0,0,0,1,0,1,1,1,0,1,1
10377,1372.5490000004002,0,0,0,0,0,1,1,1,0,1,1
10378,1393.1890000002404,0,0,0,0,0,1,1,1,0,1,1
10379,1437.1179999990597,0,0,0,0,0,1,1,1,0,1,1
10380,1346.30099999978,0,0,0,0,0,1,1,1,0,1,1
10381,1164.1070000000702,0,0,0,0,0,1,1,1,0,1,1
10382,1250.4169999993699,0,0,0,1,0,1,1,1,0,1,1
10383,1419.18700000039,0,0,0,0,0,1,1,1,0,1,1
10384,1395.1830000004802,0,0,0,0,0,1,1,1,0,1,1
10385,1258.3870000000002,0,0,0,0,0,1,1,1,0,1,1
